-1.971649999999999903e+00,1.518291065649683718e-07
-1.971530000000000005e+00,1.694798952894776349e-07
-1.971410000000000107e+00,1.672731010619536449e-07
-1.971289999999999987e+00,1.474155181099203919e-07
-1.971170000000000089e+00,1.389579227855864253e-07
-1.971039999999999903e+00,1.305015158264800109e-07
-1.970920000000000005e+00,1.385895295650520107e-07
-1.970800000000000107e+00,1.466787316688515627e-07
-1.970679999999999987e+00,1.597329236932731511e-07
-1.970560000000000089e+00,1.727883040829222916e-07
-1.970439999999999969e+00,1.564257032650560200e-07
-1.970320000000000071e+00,1.400595373515071185e-07
-1.970190000000000108e+00,1.567940964855904346e-07
-1.970069999999999988e+00,1.735239021587636216e-07
-1.969950000000000090e+00,1.729725006931894856e-07
-1.969829999999999970e+00,1.547714988683336652e-07
-1.969710000000000072e+00,1.420607443946683464e-07
-1.969589999999999952e+00,1.646527557352490795e-07
-1.969459999999999988e+00,1.872447670758297597e-07
-1.969340000000000090e+00,1.745375776978470444e-07
-1.969219999999999970e+00,1.541060143409166147e-07
-1.969100000000000072e+00,1.513216746128128710e-07
-1.968979999999999952e+00,1.364088793725337179e-07
-1.968860000000000054e+00,1.214913306713444092e-07
-1.968730000000000091e+00,9.903740737020272047e-08
-1.968609999999999971e+00,7.658360290558380022e-08
-1.968490000000000073e+00,9.531520980453195140e-08
-1.968369999999999953e+00,1.140432516077975256e-07
-1.968250000000000055e+00,1.132853122656786388e-07
-1.968129999999999935e+00,1.125273729235597256e-07
-1.967999999999999972e+00,1.294212918346548592e-07
-1.967880000000000074e+00,1.463139035439997251e-07
-1.967759999999999954e+00,1.472313214996531978e-07
-1.967640000000000056e+00,1.481629998380370315e-07
-1.967519999999999936e+00,1.314320057996363189e-07
-1.967400000000000038e+00,1.147125389039426636e-07
-1.967270000000000074e+00,1.097471924737523218e-07
-1.967149999999999954e+00,1.047925413306097641e-07
-1.967030000000000056e+00,1.174821429032250385e-07
-1.966909999999999936e+00,1.301782804845917307e-07
-1.966790000000000038e+00,1.108735250364056496e-07
-1.966669999999999918e+00,9.157875185613082131e-08
-1.966539999999999955e+00,1.016900762310961218e-07
-1.966420000000000057e+00,1.118155421522690150e-07
-1.966299999999999937e+00,1.252382462337477864e-07
-1.966180000000000039e+00,1.386715267657515998e-07
-1.966059999999999919e+00,1.344433232861983926e-07
-1.965940000000000021e+00,1.302246267284654172e-07
-1.965810000000000057e+00,1.292121395546094936e-07
-1.965689999999999937e+00,1.282127243982564318e-07
-1.965570000000000039e+00,1.272038023200831117e-07
-1.965449999999999919e+00,1.262020104332749456e-07
-1.965330000000000021e+00,1.097471924737523218e-07
-1.965209999999999901e+00,9.330354514736846318e-08
-1.965079999999999938e+00,1.180310488018213414e-07
-1.964960000000000040e+00,1.427725751659590570e-07
-1.964839999999999920e+00,1.408426700364496872e-07
-1.964720000000000022e+00,1.389234601939880484e-07
-1.964599999999999902e+00,1.369923666992511264e-07
-1.964480000000000004e+00,1.350731568567895141e-07
-1.964350000000000041e+00,1.338800381683489735e-07
-1.964229999999999920e+00,1.326964264017286911e-07
-1.964110000000000023e+00,1.314997426176055470e-07
-1.963989999999999903e+00,1.303173192162127903e-07
-1.963870000000000005e+00,1.387737261753192312e-07
-1.963750000000000107e+00,1.472420167867009553e-07
-1.963619999999999921e+00,1.273879989303503322e-07
-1.963500000000000023e+00,1.075408735923193660e-07
-1.963379999999999903e+00,1.167347800116311673e-07
-1.963260000000000005e+00,1.435913588077275283e-07
-1.963140000000000107e+00,1.638137698846125924e-07
-1.963019999999999987e+00,1.487476755299819922e-07
-1.962900000000000089e+00,1.399252520807961880e-07
-1.962769999999999904e+00,1.487619359127123797e-07
-1.962650000000000006e+00,1.675143392031423095e-07
-1.962530000000000108e+00,1.509782370620566015e-07
-1.962409999999999988e+00,1.193558383574722508e-07
